 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0424174e-05 8.383895999999999e-06 3.89e-06 6.394e-06 3.1e-06 3.628226e-06 3.1166660000000005e-06 1.656e-05 1.140282e-05 1.0216928e-05 2.073334e-06 5.405e-06 1.2067439999999998e-05 6.217980000000001e-06 8.156820000000001e-06 4.8e-06 6.800000000000001e-07 1.2727134e-05 6.302e-07 4.04e-06 1.6e-06 1.0922299999999999e-05 3.090926e-06 1.31178e-06 2.6362e-06 3.733334e-06 4.71286e-06 6.546666000000001e-06 4e-07 0.0 2.44e-06 2.7333340000000002e-06 5.066666e-06 1.45e-06 5.039999999999999e-06 4.93e-06 7.63799e-06 1.6e-06 3.6000000000000003e-06 4.8e-06 6.014976e-06 1.8270599999999997e-05 9.218799999999999e-06 1.2970000000000001e-05 1.0106164e-05 1.09204e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42 0.0 1.016029e-05 1.1293812000000001e-05 8.994303999999999e-06 1.0916898000000002e-05 7.029374e-06 1.1173206e-05 1.1585202000000001e-05 6.669428e-06 9.946668e-06 1.0103650000000001e-05 1.0486586e-05 2.651036e-06 6.346668e-06 4.6400000000000005e-06 5.765786e-06 9e-06 1.0005616e-05 3.0602299999999995e-06 7.059999999999999e-06 7.687327999999998e-06 8.816e-06 8.04696e-06 8.903334e-06 1.4907394000000001e-05 7.230305999999999e-06 4.54e-06 4.495554000000001e-06 6.033334e-06 7.614000000000001e-06 8.536792e-06 6.900000000000001e-06 7.574286e-06 2.2e-06 6.749999999999999e-06 6.152e-06 3.853134e-06 6.10644e-06 6.759999999999999e-06 8.555216000000001e-06 1.3739999999999997e-05 8.5e-06 9.566393999999999e-06 3.1734600000000008e-06 5.4e-06 6.97e-06 1.1333332e-05 1.4114206000000001e-05 9.233334000000002e-06 6.256666e-06 1.0599999999999998e-05 6.0194820000000005e-06 8.869384e-06 9.400000000000001e-06 8.308952000000002e-06 9.494323999999999e-06 8.6363e-06 9.949254e-06 9.656096000000001e-06 0.0
44 0.0 0.0 1.013071e-05 9.964286e-06 9.996858e-06 7.416758e-06 1.3065986000000002e-05 5.926666000000001e-06 4.397748e-06 9.06528e-06 7.613333999999999e-06 9.092038e-06 7.093331999999999e-06 4.9999999999999996e-06 3.577488e-06 1.0533334000000001e-05 9.266666000000001e-06 5.916e-06 8.12e-06 7.506665999999999e-06 7.633334e-06 6.675959999999999e-06 6.5e-06 8.053734e-06 6.989999999999999e-06 1.1259e-05 9.18e-06 1.8499999999999999e-06 8.011114e-06 4.2333339999999994e-06 7.593334e-06 9.920790000000001e-06 1.2080999999999998e-05 7.0810000000000005e-06 3.3333339999999996e-06 9.470584e-06 8.305294e-06 1.492e-05 3.9499999999999995e-06 3.96552e-06 5.366666e-06 5.7000000000000005e-06 2.8666660000000003e-06 1.307e-05 6.5e-06 4.2000000000000004e-06 3.973334e-06 6.421512000000001e-06 8.195832e-06 4.44e-06 1.0483334e-05 7.416666000000002e-06 1.1521666e-05 1.0490668e-05 9.791168e-06 1.3660862e-05 9.594614e-06 1.0220954e-05 0.0 0.0
46 0.0 0.0 0.0 9.438446e-06 8.817888e-06 6.706142e-06 6.111666e-06 1.0595e-05 7.135558e-06 3.094834e-06 1.1499999999999998e-05 7.620000000000001e-06 8.393362e-06 3.561466e-06 6.5e-06 1.1599956e-05 3.753333999999999e-06 1.1549599999999999e-05 5.9700000000000004e-06 7.250000000000002e-06 8.987416e-06 4.923334e-06 8.199150000000001e-06 1.1312e-05 1.9179286000000003e-05 7.836666000000001e-06 1.7028334e-05 8.999999999999999e-06 7.65e-06 7.6217900000000014e-06 7.666666000000001e-06 3.2346660000000005e-06 8.797336e-06 7.899999999999999e-06 6.587000000000001e-06 3.2901080000000003e-06 8.946551999999999e-06 1.0598906e-05 8.239999999999999e-06 1.2518e-05 6.186666e-06 1.915834e-06 1.1277099999999999e-05 7.516666000000001e-06 4.92e-06 6.100000000000001e-06 7.333333999999999e-06 1.2780000000000001e-05 4.523332e-06 9.304999999999998e-06 4.0879e-06 5.38e-06 6.05e-06 9.886666e-06 1.7581667999999997e-05 7.705366e-06 1.2382338e-05 0.0 0.0 0.0
48 0.0 0.0 0.0 0.0 1.1433283999999999e-05 7.2785e-06 7.4425599999999994e-06 1.0447604e-05 4.534666e-06 4.5655979999999995e-06 8.633446e-06 6.35e-06 2.498194e-06 5.999999999999999e-06 3.248706e-06 3.41399e-06 5.533334e-06 6.984516e-06 2.3e-06 8.261e-06 9.983331999999999e-06 7.701665999999998e-06 9.50222e-06 7.3759660000000005e-06 7.018680000000001e-06 6.376666000000001e-06 9.574999999999999e-06 9.31552e-06 5.316666000000001e-06 1.2e-05 7.329012000000001e-06 7.934726e-06 5.899999999999999e-06 4.6673e-06 4.499999999999999e-06 1.0318400000000001e-05 8.220576e-06 6.112166000000001e-06 1.0927334e-05 3.2000000000000007e-06 4.4666659999999994e-06 4.592398e-06 7.7e-06 5.10714e-06 8.23245e-06 8.366666e-06 4.8e-06 3.86852e-06 1.7548496000000002e-05 6.416666e-06 1.023158e-05 3.077876e-06 1.0990476e-05 3.561812e-06 8.297185999999999e-06 1.0045508000000001e-05 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 1.0230077999999999e-05 1.2132e-05 1.0390646e-05 1.32e-05 6.02012e-06 4.2715699999999995e-06 7.978566e-06 6.889999999999999e-06 6.28131e-06 5.21414e-06 1.8839999999999999e-06 7.6e-06 8.041806000000001e-06 1.0954665999999999e-05 6.6133339999999995e-06 8.01e-06 1.2393714e-05 6.7e-06 8.17301e-06 3.706668000000001e-06 6.333334e-06 1.01741e-05 9.0982e-06 6.384000000000001e-06 6.85e-06 1.2070334e-05 7.474744e-06 3.2321e-06 8.28e-06 8.537394e-06 3.733334e-06 8.908e-06 7.499999999999999e-06 9.37209e-06 4.3e-06 7.993286e-06 4.52048e-06 7.479928000000001e-06 4.839999999999999e-06 8.999999999999999e-06 4.700000000000001e-06 4.8345e-06 6.78366e-06 6.817806e-06 6.752229999999999e-06 5.5343000000000005e-06 8.50427e-06 6.8472459999999994e-06 9.477234000000001e-06 8.97908e-06 0.0 0.0 0.0 0.0 0.0
52 0.0 0.0 0.0 0.0 0.0 0.0 8.779868e-06 1.57e-05 8.344844e-06 4.01e-06 3.6666659999999995e-06 4.705e-06 1.3230465999999998e-05 7.09236e-06 6.076376000000001e-06 3.2713200000000005e-06 6.928468000000001e-06 5.332908e-06 2.2e-06 4.793334e-06 5.12e-06 6.912828e-06 9.18005e-06 3.959762e-06 1.2066666000000001e-05 8.934566e-06 3.359176e-06 5.985e-06 6.066666e-06 5.766737999999999e-06 6.963334000000001e-06 1.7390726e-05 8.75e-06 8.400000000000001e-06 1.8717414e-05 7.475639999999999e-06 1.1419999999999999e-05 6.082334e-06 8.308535999999999e-06 1.0993333999999998e-05 9.95295e-06 4.6e-06 9.6e-06 4.84628e-06 3.920000000000001e-06 1.2984428000000002e-05 9.553334e-06 5.3e-06 7.500000000000001e-06 5.0881699999999994e-06 6.161814e-06 7.749524e-06 9.460368000000001e-06 1.151318e-05 0.0 0.0 0.0 0.0 0.0 0.0
54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.85622e-06 6.008000000000001e-06 9.116484e-06 5.666668000000001e-06 9.000000000000001e-07 5.01938e-06 3.1623739999999997e-06 6.15522e-06 1.0815414e-05 1.0175823999999999e-05 6.966666000000001e-06 4.057618e-06 6.9581139999999995e-06 9.486980000000001e-06 6.461e-06 5.8e-06 5.025368e-06 7.089158000000001e-06 8.068800000000001e-06 4.510782e-06 5.240000000000001e-06 9.68e-06 8.566667999999998e-06 4.963434e-06 1.315e-05 5.184514e-06 5.82e-06 2.2086e-06 1.2617626e-05 6.179564000000001e-06 8.95e-06 4.124e-06 7.47554e-06 1.0866665999999999e-05 5.9509399999999995e-06 6.477219999999999e-06 4.6e-06 6.423926e-06 6.833333999999999e-06 9.852380000000003e-06 9.572702e-06 1.3485048e-05 8.2e-06 2.9e-06 5.2997e-06 9.801334e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56 1.0465504e-05 9.49657e-06 9.025122e-06 9.870386e-06 1.1204212e-05 9.532278e-06 9.944868000000001e-06 1.0450286e-05 8.61871e-06 1.0385518000000002e-05 9.489168e-06 1.114975e-05 8.982758e-06 9.621616e-06 1.1123008e-05 9.765394e-06 9.627956e-06 1.1108666000000001e-05 1.2413296000000001e-05 1.1512804000000002e-05 7.479416e-06 1.119025e-05 1.0361873999999999e-05 1.1585754e-05 1.1370982000000003e-05 9.353212e-06 9.230056e-06 1.0071162e-05 1.0700668e-05 1.0309298e-05 9.331834e-06 1.0263441999999999e-05 1.1934794e-05 1.143964e-05 8.813472e-06 1.0817176e-05 9.816178e-06 9.767784e-06 1.143949e-05 9.185331999999999e-06 1.0897162e-05 9.719752e-06 1.0171414e-05 1.0074126e-05 1.1243282e-05 9.537512e-06 8.841978e-06 1.0506138e-05 9.707898e-06 9.746258e-06 9.513496e-06 1.0541315999999999e-05 9.268596e-06 9.80109e-06 1.0441609999999997e-05 1.0692004e-05 1.0777878e-05 1.0216342e-05 1.0882044e-05 1.0228948e-05
58 9.757031999999999e-06 1.0512300000000001e-05 1.0030958000000001e-05 1.0148758e-05 9.899356000000002e-06 9.920472e-06 9.165488000000001e-06 1.0571692e-05 1.0756684e-05 8.257136000000001e-06 1.1386494e-05 8.929279999999998e-06 8.670886e-06 9.181082e-06 8.627652e-06 9.276502e-06 1.1894484e-05 1.1468075999999999e-05 8.506061999999999e-06 9.347636e-06 9.56988e-06 9.902388e-06 9.078e-06 9.822008e-06 9.268588000000002e-06 9.560756000000001e-06 1.1021778e-05 1.0381394000000002e-05 9.970560000000001e-06 1.1259292e-05 9.70685e-06 9.581974e-06 1.0622364e-05 1.0455036e-05 1.0706172e-05 1.1612474e-05 1.100993e-05 9.773924e-06 9.218743999999999e-06 9.823606e-06 9.310278000000001e-06 9.671032e-06 9.463906e-06 1.0293382e-05 1.0482122000000001e-05 1.475934e-05 1.2475591999999998e-05 1.2757793999999999e-05 1.2775698000000002e-05 7.499496000000001e-06 1.2200480000000001e-05 1.0431258e-05 8.920408000000002e-06 8.589342e-06 9.566364e-06 9.675020000000001e-06 9.244408e-06 1.0189546e-05 9.863196e-06 9.523968000000001e-06
60 9.500818000000002e-06 1.0715408000000001e-05 1.0625788e-05 9.846414e-06 1.0265914e-05 7.726886e-06 6.505462000000001e-06 8.663756e-06 6.181577999999999e-06 6.563572e-06 6.63326e-06 7.872924e-06 6.234132e-06 1.1116546e-05 5.726548000000001e-06 6.815266e-06 1.1451444e-05 6.325926e-06 6.155104e-06 8.756572e-06 8.775982e-06 6.0108580000000004e-06 8.575461999999999e-06 6.208407999999999e-06 5.9064380000000005e-06 6.700751999999999e-06 6.715398e-06 5.858214e-06 6.738646e-06 6.5074239999999995e-06 5.729596e-06 7.796714e-06 5.4236259999999995e-06 6.282252000000001e-06 5.4113400000000004e-06 6.33334e-06 5.760292e-06 5.974763999999999e-06 5.679597999999999e-06 5.797824e-06 5.783608e-06 5.729142000000001e-06 6.33361e-06 6.872329999999999e-06 5.427402e-06 6.334e-06 6.184334000000001e-06 6.522824000000001e-06 9.724384e-06 9.007140000000002e-06 8.014633999999999e-06 8.253642e-06 8.638174e-06 1.1427258e-05 1.1340356e-05 1.0028282000000001e-05 1.0238816000000001e-05 9.745356e-06 1.0650992e-05 1.0294358e-05
62 9.838788e-06 1.0337776e-05 9.934296e-06 9.313358e-06 9.180312e-06 1.067892e-05 1.0614668e-05 8.511564e-06 9.673799999999999e-06 1.3691304000000001e-05 8.833828e-06 7.820945999999999e-06 7.807767999999999e-06 8.053421999999998e-06 7.810538e-06 7.958804e-06 8.448376000000001e-06 7.918574000000001e-06 8.390195999999999e-06 7.732892e-06 8.335758e-06 8.525222000000001e-06 8.103291999999999e-06 8.458534e-06 7.909168e-06 8.512888000000002e-06 8.408706e-06 7.815872e-06 8.141077999999999e-06 7.697008000000001e-06 8.54567e-06 8.013884000000001e-06 8.580552000000001e-06 8.412778e-06 8.642206e-06 1.01504e-05 1.0800378e-05 9.425804e-06 9.539963999999998e-06 9.50682e-06 8.4798e-06 1.0264788000000001e-05 1.007984e-05 9.544336e-06 9.944693999999998e-06 1.0017794e-05 1.015763e-05 9.873052e-06 9.521694000000001e-06 9.725086e-06 1.0160943999999998e-05 1.0795694000000003e-05 1.0978978000000001e-05 9.549878e-06 9.651312e-06 1.1529744000000003e-05 1.0323506e-05 1.0491912e-05 1.0325867999999998e-05 1.0230218e-05
