 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.789598e-06 1.2612316e-05 7.699998e-06 5.4e-06 4.42966e-06 2.335e-06 6.474264e-06 1e-05 8.004999999999999e-06 2.08419e-06 2.53444e-06 2.7000000000000004e-06 6.484000000000001e-06 9.000000000000001e-07 2.67e-06 4.066666e-06 1.8330139999999998e-06 2.2399999999999997e-06 5.6e-06 1.1368892e-05 7.852314000000001e-06 6.55751e-06 2.6949999999999996e-06 3.953592e-06 3.7426659999999997e-06 3.07276e-06 1.1443333999999999e-05 4.84e-06 2.9733339999999996e-06 5.94e-06 4.59683e-06 3.3173259999999994e-06 6.6566660000000005e-06 3.6666659999999995e-06 3.037752e-06 4.3799999999999996e-06 6.9342699999999994e-06 6.77596e-06 9.54124e-06 3.6666659999999995e-06 4.499999999999999e-06 4.9e-06 5.766667999999999e-06 1.4126665999999998e-05 7.599444000000001e-06 9.155164e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42 0.0 1.0062017999999999e-05 8.901988000000001e-06 8.696255999999998e-06 9.278872e-06 9.865048e-06 1.3337112000000001e-05 7.179286e-06 3.706666e-06 7.367999999999999e-06 6.032666e-06 6.614674e-06 8.020306e-06 1.829744e-05 4.8e-06 5.14e-06 3.4200000000000003e-06 5.666666e-06 6.883332000000001e-06 9.866666000000002e-06 3.545e-06 7.29378e-06 8.999976e-06 4.944444e-06 7.100160000000001e-06 6.2372300000000014e-06 6.43e-06 1.2910980000000001e-05 7.8448e-06 5.860666e-06 7.6103339999999995e-06 5.60857e-06 1.16083e-05 4.362e-06 6.308844000000001e-06 8.019334000000001e-06 8.080566e-06 7.564244000000001e-06 4.787142e-06 6.5711320000000005e-06 5.473334e-06 5.61366e-06 8.682666000000001e-06 5.15124e-06 6.1400000000000005e-06 6.192e-06 3.6717620000000004e-06 4.5475e-06 9.325546e-06 7.951270000000001e-06 4.777e-06 1.1808605999999999e-05 6.035354000000001e-06 8.210426e-06 1.2317778e-05 1.1052846e-05 9.498507999999999e-06 1.0059170000000001e-05 9.997680000000001e-06 0.0
44 0.0 0.0 9.97595e-06 9.188454e-06 8.76654e-06 7.056444e-06 9.202253999999999e-06 7.032000000000001e-06 8.982934000000001e-06 6.795e-06 1.0892254e-05 1.0666666000000001e-05 3.6000000000000003e-06 2.861384e-06 1.1297e-05 5.6e-06 1.055e-05 1.4522109999999998e-05 1.0466666e-05 4.066806e-06 6.26187e-06 4.810408000000001e-06 1.0880000000000001e-05 2.8e-06 1.0593000000000002e-05 8.487364000000001e-06 8.294334000000001e-06 1.02e-06 5.914286e-06 3.872098e-06 2.246666e-06 5.899999999999999e-06 6.455073999999999e-06 5.1700000000000005e-06 5.216665999999999e-06 7.371094000000001e-06 5.109334e-06 4.1911459999999996e-06 1.0688066e-05 3.5366660000000007e-06 6.280000000000001e-06 7.76e-06 4.307506e-06 5.159048e-06 5.201234e-06 8.137999999999999e-06 9.9e-06 8e-06 8.65e-06 1.0721906e-05 1.1829999999999999e-05 8.096120000000002e-06 1.0148316e-05 9.197777999999998e-06 9.770076000000001e-06 8.636728000000001e-06 1.2660214e-05 9.458961999999998e-06 0.0 0.0
46 0.0 0.0 0.0 7.911543999999999e-06 1.0494651999999998e-05 9.365e-06 9.8e-06 7.606e-06 6.685386e-06 7.648352e-06 6.8160320000000005e-06 7.959622000000001e-06 1.5413794e-05 1.6396326000000002e-05 9.45e-06 5.3547100000000004e-06 1.1186666e-05 3.833334000000001e-06 3.18956e-06 4.926666e-06 4.4466660000000005e-06 5.82e-06 5.8e-06 5.648482e-06 4.586928e-06 8.16e-06 5.443334e-06 4.416e-06 4.876665999999999e-06 9.27354e-06 4.23016e-06 2.7e-06 3.130666e-06 2.55e-06 8.33e-06 4.04309e-06 5.313334e-06 5.373352e-06 1.1499999999999998e-05 4.728e-06 8.533334000000001e-06 6.2545800000000005e-06 5.61317e-06 6.211e-06 1.053738e-05 8.233334e-06 3.4e-06 3.32e-06 3.4999999999999995e-06 6.952e-06 6.86e-06 3.6900000000000002e-06 9.83102e-06 1.0381426000000001e-05 9.595258e-06 9.405456e-06 8.600808e-06 0.0 0.0 0.0
48 0.0 0.0 0.0 0.0 9.266896e-06 1.4473334000000002e-05 1.5135714e-05 3.208556e-06 1.138118e-05 6.3e-06 8.915239999999998e-06 6.91221e-06 4.766666000000001e-06 5.05e-06 4.084e-06 3.7466660000000004e-06 1.1193134e-05 4.0299999999999995e-06 4.2989140000000004e-06 5.91e-06 8.2e-06 2.0000000000000003e-06 5.093332e-06 1.3101024e-05 4.766666e-06 7.807545999999999e-06 8.065e-06 5.68492e-06 1.0033546e-05 4.44e-06 1.692e-06 9.475546e-06 8.04e-06 7.490206e-06 6.69e-06 1.01658e-05 6.7282959999999995e-06 3.898546e-06 4.433333999999999e-06 3.3333339999999996e-06 2.993e-06 4.050858e-06 5.70216e-06 4.619394e-06 5.5552379999999995e-06 7.656666e-06 4.566666e-06 8.42356e-06 2.333334e-06 5.276003999999999e-06 9.68594e-06 9.327e-06 5.683334e-06 8.00482e-06 8.072382e-06 1.0160822e-05 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 9.22262e-06 1.1186666000000001e-05 5.66e-06 1.5553332e-05 1.2976144000000003e-05 8.002846e-06 4.4478160000000004e-06 4.78e-06 7.500000000000001e-06 9.0513e-06 5.000000000000001e-07 5.254608e-06 1.0983448000000002e-05 4.29e-06 6.4771120000000005e-06 6.748e-06 8.266668e-06 5.6e-06 8.366666e-06 1.28534e-05 3.1736560000000003e-06 4.971672e-06 7.066666e-06 3.86238e-06 2.8599999999999997e-06 5.46e-06 1.2471e-05 3.2199999999999997e-06 3.706506e-06 1.2467479999999999e-05 4.542502000000001e-06 5.933333999999999e-06 7.755e-06 1.2197282e-05 6.533333999999999e-06 3.956666e-06 4.250306e-06 8.59e-06 7e-07 4.616666e-06 7.753e-06 5.954e-06 6.1409520000000005e-06 2.464566e-06 7.200000000000001e-06 7.065666e-06 1.0996106000000001e-05 9.423611999999999e-06 1.4241666e-05 7.930666e-06 0.0 0.0 0.0 0.0 0.0
52 0.0 0.0 0.0 0.0 0.0 0.0 1.0691002e-05 4.133334e-06 1.6216668000000003e-05 5.72013e-06 1.003e-05 9.945057999999999e-06 8.933194e-06 7.097964e-06 2.5999999999999997e-06 5.853294e-06 3.058666e-06 6.0144319999999996e-06 7.991380000000001e-06 6.64e-06 7.6e-06 1.752032e-06 7.18e-06 1.6e-06 6.600666e-06 1.346636e-05 5.93194e-06 3.6999999999999997e-06 3.6001300000000005e-06 3.066666e-06 1.1333334e-05 5.85184e-06 6.35e-06 3.949586e-06 6.41301e-06 3.7566660000000003e-06 1.237638e-05 6.0699999999999995e-06 7.852294e-06 5.0417040000000005e-06 6.01e-06 5.969728e-06 1.04e-05 6.835e-06 4.26317e-06 9.35487e-06 1.3029999999999999e-05 5.94e-06 1.185534e-05 6.344999999999999e-06 8.451732000000002e-06 5.5286660000000004e-06 1.5268096e-05 9.30806e-06 0.0 0.0 0.0 0.0 0.0 0.0
54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.17576e-05 1.1319999999999998e-05 1.5444214000000002e-05 9.056452000000003e-06 3.5766660000000003e-06 6.983334e-06 7.938259999999999e-06 7.3999999999999995e-06 4.7623e-06 4.41038e-06 5.483334e-06 5.8265899999999996e-06 1.2016908e-05 6.420844e-06 4.3566660000000005e-06 6.549999999999999e-06 5.395760000000001e-06 7.09901e-06 6.9499999999999995e-06 7.64695e-06 1.0686666000000001e-05 2.285e-06 5.91e-06 1.113858e-05 9.977126000000001e-06 7.7e-06 5.01288e-06 1.5530574e-05 5.90004e-06 5.746666e-06 9.699213999999999e-06 1.1261466e-05 4.94e-06 5.198326e-06 5.607334e-06 5.0480740000000006e-06 3.844866e-06 4.1e-06 5.423999999999999e-06 5.785e-06 5.26068e-06 3.3e-06 6.884999999999999e-06 8.97095e-06 7.798099999999999e-06 1.1211698e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56 1.0396364e-05 9.938912000000002e-06 9.607945999999999e-06 9.791198e-06 9.663083999999999e-06 9.960176e-06 1.0457182e-05 1.0290946e-05 9.73166e-06 9.000228e-06 1.2988377999999999e-05 9.403346e-06 8.452968000000001e-06 9.311812e-06 9.721727999999999e-06 1.0823492e-05 1.1683154000000001e-05 9.148572e-06 1.4412294000000001e-05 9.750256e-06 1.1773518e-05 1.1266456000000001e-05 1.1774463999999999e-05 9.445486000000001e-06 1.0247998e-05 8.251636000000001e-06 1.011485e-05 1.0671040000000001e-05 1.2196968e-05 9.292796e-06 1.0514073999999999e-05 1.1391338000000001e-05 1.2126882e-05 8.95801e-06 1.1647878e-05 1.0341516e-05 1.0156744000000001e-05 8.98762e-06 1.028279e-05 1.0096382000000001e-05 1.12073e-05 9.448469999999999e-06 1.045053e-05 8.924526e-06 9.969334000000001e-06 8.786394000000001e-06 7.3467220000000005e-06 9.490518e-06 9.777226e-06 7.847233999999998e-06 8.979408000000001e-06 1.147017e-05 1.2059994000000002e-05 9.763168e-06 9.958374e-06 9.964018e-06 9.979927999999999e-06 1.108936e-05 9.79579e-06 9.945604e-06
58 9.624902e-06 9.771716e-06 9.904848e-06 1.0106888e-05 1.0465155999999999e-05 1.0047068e-05 1.0147354e-05 1.001653e-05 1.0383941999999999e-05 9.419409999999999e-06 9.50377e-06 9.41018e-06 1.067725e-05 1.0790074e-05 1.2484336e-05 1.1829616e-05 9.160063999999999e-06 1.0925405999999999e-05 9.633057999999998e-06 1.0307759999999999e-05 8.88993e-06 1.2513304000000002e-05 1.11964e-05 9.105657999999998e-06 9.225608e-06 1.0038914e-05 8.14974e-06 9.823634000000002e-06 1.254475e-05 1.0507658e-05 1.0609416000000001e-05 7.757076e-06 8.899414e-06 1.0057432e-05 7.750604000000001e-06 9.972116e-06 1.0663724e-05 9.310134e-06 8.484130000000001e-06 9.986322e-06 8.212133999999999e-06 1.0176158e-05 8.195992e-06 1.0886461999999998e-05 1.0806315999999999e-05 9.266783999999999e-06 8.94972e-06 8.925162e-06 9.528572e-06 1.090489e-05 8.19315e-06 1.0546684e-05 1.0680307999999999e-05 8.844078e-06 1.0649899999999998e-05 1.0178777999999998e-05 9.755686e-06 1.0566727999999998e-05 1.1134068000000001e-05 9.434498e-06
60 9.940348e-06 9.036371999999999e-06 9.843840000000002e-06 1.0008004e-05 1.082429e-05 6.857548e-06 6.198670000000001e-06 6.401586000000001e-06 6.360562e-06 9.398033999999998e-06 4.326524000000001e-06 4.268742e-06 4.321172e-06 4.26263e-06 3.6411719999999996e-06 4.313734e-06 3.6743739999999996e-06 3.864814e-06 4.127186e-06 4.744602e-06 6.1504879999999995e-06 5.665233999999999e-06 5.8996400000000005e-06 5.584886e-06 5.438578e-06 5.892678e-06 8.340049999999998e-06 6.687968e-06 6.0816960000000005e-06 6.701845999999999e-06 8.448292e-06 7.345994e-06 7.474404e-06 8.160136e-06 8.664524e-06 9.551325999999999e-06 7.972212e-06 7.65007e-06 8.237098e-06 7.631886e-06 7.567188e-06 7.885166e-06 7.770136e-06 7.315529999999999e-06 7.202064000000001e-06 1.0225352e-05 1.0303516000000001e-05 1.1947321999999998e-05 9.450072e-06 1.1292245999999998e-05 1.0846724e-05 9.491636000000001e-06 1.1017522e-05 1.2181786000000001e-05 9.475985999999999e-06 8.60897e-06 9.51189e-06 1.0398736000000001e-05 9.501534e-06 9.855338000000001e-06
62 1.0294338000000001e-05 9.964915999999999e-06 1.0482524e-05 9.355602e-06 1.0121622e-05 1.1086702e-05 1.0993662e-05 1.2506544e-05 8.217836e-06 7.848888000000001e-06 7.742156e-06 7.722765999999999e-06 7.813540000000002e-06 7.872291999999999e-06 7.751616e-06 8.190226000000001e-06 8.32874e-06 7.978749999999999e-06 7.63606e-06 7.3560419999999994e-06 7.08616e-06 7.247585999999999e-06 8.126973999999999e-06 8.964138e-06 6.692402e-06 7.059828e-06 1.0035106000000001e-05 6.461866e-06 5.789116e-06 6.857004000000001e-06 5.7658759999999995e-06 5.944362e-06 6.0051919999999995e-06 6.080161999999999e-06 7.761976e-06 8.730646e-06 7.770472000000001e-06 8.588664e-06 8.648632000000001e-06 7.783688e-06 7.97089e-06 7.541868e-06 8.180462e-06 6.997235999999998e-06 8.869908e-06 8.812092e-06 8.288412000000001e-06 8.073634e-06 8.493424e-06 7.506616e-06 7.725098e-06 9.269046e-06 1.0013311999999999e-05 9.066922e-06 8.858973999999998e-06 1.128485e-05 9.289618e-06 9.919584e-06 9.932924e-06 9.92528e-06
